status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Jevlan Auto Service","471 Jevlan Dr, Woodbridge, ON L4L 8A1",,9058567445,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Fecezma2020 Autoshop Ltd.","12-153 Norfinch Dr, North York, ON M3N 1Y2",,6478121274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"On-Time Auto Service","1266 Martin Grove Rd, Etobicoke, ON M9W 4X3",,4167400300,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Metal Gear Auto Services Inc","90 Melford Dr, Scarborough, ON M1B 2A1",,4163214917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Trans Mot Car Service","33 Algie Ave, Etobicoke, ON M8Z 5J9",,4162530133,,4.3,23,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Red Star Auto & Diesel Service","2 Steinway Blvd, Etobicoke, ON M9W 6J8",,4166741089,,4.9,56,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Canadian Automotive Ca","4370 Steeles Ave W, Woodbridge, ON L4L 4Y4",,9059094000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"H N M Auto Services Inc","2-27 Haas Rd, Etobicoke, ON M9W 3A1",,4167289890,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Patriotz Auto","605-430 McLevin Ave, Scarborough, ON M1B 5P1",,6475030216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"CAA Car Care Centre","4479 Kingston Rd, Toronto, ON M1E 2N7",,4162821266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Simba Auto Service","1780 Albion Rd, Etobicoke, ON M9V 1C1",,4167431610,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Laird Auto Body Limited","123 Laird Drive East York, ON M4G 3T7 Canada",,4164217121,,,,4.5,11,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair",yelp,,0,0
,"Village Tire And Auto","1-369 Ryding Ave, Toronto, ON M6N 1H6",,4167628232,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,,0,0
,"Westmore Auto Repair","6590 Finch Ave W, Etobicoke, ON M9V 3Z6",,4167411510,,4.4,34,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Powered by D Motorsport","1-8600 Keele St, Concord, ON L4K 4H8",,4169045297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Cn Motors Ltd","54-1770 Albion Rd, Etobicoke, ON M9V 1C2",,4169997437,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"R N R Auto Repairs","176 Toryork Dr, North York, ON M9L 1X6",,4167452267,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"VMS Auto","101 Toro Rd, Toronto, ON M3J 2Z1",,4166388867,,,,5,9,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Autowerkstatt,Getriebereparatur,Ölwechselstationen",yelp,,0,0
,"U&M Auto","4690 Kingston Rd, Scarborough, ON M1E 2P9",,6474465924,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Elite Auto &amp; Mechanical Service Centre","999 North Service Rd, Mississauga, ON L4Y 1A4",,9052723210,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Star Motors &amp; Service Station","3441 Dundas St W, York, ON M6S 2S5",,9052572112,nicadmin@erac.com,4.4,270,,,,,524644,15610,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/enterpriserentacar,https://twitter.com/enterprise,,https://www.youtube.com/user/EnterpriseRAC,,"Auto Repair Garages",yellowpages-ca,,1,0
,"Baygreen Auto Collision And Service Cent","20 Harlech Crt, Thornhill, ON L3T 6L5",,9058863888,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Tires & Automotive Care","2069 Dufferin St, York, ON M6E 3R6, Canada",,,,1,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Premium Auto Services","101 Freshway Dr, Concord, ON L4K 1R9",,9057388022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops,Car Manufacturers",yellowpages-ca,,0,0
,"AV Auto Repair","109 Ormont Dr, North York, ON M9L 2Z1",,4166400184,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"M S Auto Centre","101A Freshway Dr, Concord, ON L4K 1R9",,9056607898,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Downtown Gas & Auto","570 Eastern Ave, Toronto, ON M4M 1C9, Canada",,14164631138,,4.8,105,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Mechanic,google,,0,0
,"The Car Doctor, Hybrid & Safety Inspection Certification Authorization Station","76 Sherry Rd Unit i, Scarborough, ON M1L 2J9, Canada",,14167509903,,5,497,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car inspection station",google,,0,0
,"Nas Motors","614 Danforth Ave, Toronto, ON M4K 1R3",,6473528555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Super Auto Center Inc","3 Elward Blvd, Scarborough, ON M1L 3L1, Canada",,14166980425,,4.7,21,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Mechanic,google,,0,0
,"Oscar’s Auto Repair","1257 College Street Toronto, ON M6H 1C5 Canada",,4165887711,,4.7,59,3.4,5,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair",yelp,,0,0
,Service,"155 Winges, Woodbridge, ON L4L 6C7",,9058502004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Coand-Auto Repairs","50 Ritin Lane, Concord, ON L4K 4C9",,9056696027,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Lucky &amp; Brothers Auto Inc","8-176 Toryork Dr, Toronto, ON M9L 1X6",,4169044604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Tire Repair Services",yellowpages-ca,,0,0
,"Diagnostic Automotive","94 Kenhar Dr, North York, ON M9L 1N2",,4167449046,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"E.P. Motors","20 Millwick Dr, North York, ON M9L 1Y3",,4165651131,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Electronics Stores",yellowpages-ca,,0,0
,"A & R Auto Services","1765 Shawson Drive, Mississauga, ON L4W 1N8",,6477817125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Mechanic On Duty","101 Freshway Dr, Concord, ON L4K 1R9",,6472175342,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Canada's Pro Automotive","70-101A Freshway Dr, Concord, ON L4K 1R9",,9057615740,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Avondale Sales","24 Jutland Rd, Etobicoke, ON M8Z 2G9",,4162591504,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"G.M.S. Auto Services Ltd","86 Melford Dr, Scarborough, ON M1B 2X7",,4162971881,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Marks Garage","5 Tupper Ave, Etobicoke, ON M8Z 5H5",,4162516699,,4.9,34,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Peace Auto Limited","4801 Keele St, North York, ON M3J 3A4",,4168508805,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"J &amp; G Trailer Repairs","500 Evans Ave, Etobicoke, ON M8W 2T7",,4162527752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"LGT Automotive","31 Guardsman Rd, Thornhill, ON L3T 6L2",,4166076601,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"LP Europe Motorsport Auto","207 Geary Avenue, Toronto, ON M6H 2C1",,4165165555,,,,3.4,5,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,Autowerkstatt,yelp,,0,0
,"Silver Back Automotive Ltd.","68 Millwick Dr, North York, ON M9L 1Y3",,4167415262,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"GT Performance Automotive Ltd","471 Jevlan Dr, Woodbridge, ON L4L 8A1",,9058500112,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,Smartfix,"31 Tapscott Rd, Toronto, ON M1B 4Y7",,6479610200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Raven Auto Body","5340 Maingate Dr, Mississauga, ON L4W 1R8",,2897240948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Mega Motors Company","196 Bradwick Dr, Concord, ON L4K 1K8",,9055320417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"M R","500 South Service Rd, Mississauga, ON L5G 2S5",,9052782001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"V R Auto Centre","776 Dundas St E, Mississauga, ON L4Y 2B6",,6478021707,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Trans World Automotive","220 Ferrier St, Markham, ON L3R 2Z5",,9054773778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Mechanic UA Car service","10651 Keele St, Maple, ON L6A 3Y9, Canada",,16478543810,,4.4,19,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Swift Motorworks","16-6315 Shawson Dr, Mississauga, ON L5T 1J2",,4377785353,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Top Gun Automotive, Truck Centre & Engine Rebuilder","117 Union St, Toronto, ON M6N 3N1, Canada",,14167623305,,4.4,125,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"D&amp;D Brydon Auto","41 Brydon Dr, Etobicoke, ON M9W 4N3",,4167456758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Alex's Wing Tat Auto Service & Body Repair Inc","212 Geary Ave, Toronto, ON M6H 2C3, Canada",,14168885065,,4.6,19,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto body shop",google,,0,0
,"LeDrew Laishley Reed","30 Saint Patrick St, Toronto, ON M5T 3A3",,4169819400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service,Lawyers",yellowpages-ca,,0,0
,"Jays Autobody & Repair","7 Taber Rd, Etobicoke, ON M9W 3A3",,4167440476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,,0,0
New,"A+ Auto","2069 Dufferin St, York, ON M6E 3R3, Canada",,14169187100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"A &amp; J Auto Repair","55 Taber Rd, Etobicoke, ON M9W 3A7",,4166420435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Auto Trust Canada Ltd","200-390 Bradwick Dr, Concord, ON L4K 2W4",,2892721254,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Christina solutions co","55 Avenue Rd, Toronto, ON M5R 3L2, Canada",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"J &amp; H Auto","175 Wendell Ave, North York, ON M9M 2N6",,4167410001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,1,0
,"Andre Automatic Transmission Inc","2300 Finch Ave W, North York, ON M9M 2Y3",,4167475759,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Coyle's Tire &amp; Auto Service","57 Ridge Rd, North York, ON M3M 1C6",,4166523605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Advance Auto Repairs","285 Old Kingston Rd, Scarborough, ON M1C 1B4",,4165541421,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"355 Auto Collision","355 Red Maple Rd, Richmond Hill, ON L4C 6P2",,6478664735,,5,19,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,,0,0
,"Alex Auto Repair","1778 Jane St, York, ON M9N 2T2, Canada",,14162496740,,4,68,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"G & S Automotive Inc","10 Doughton, Concord, ON L4K 1R2",,9056606543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Tristar Auto Service","83 Shorncliffe Rd, Etobicoke, ON M8Z 5K3",,6478009466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Pita Pita From Vitamin","129-7181 Yonge St, Thornhill, ON L3T 0C7",,2895973521,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service,Vitamins & Food Supplements",yellowpages-ca,,0,0
,"Lakeshore Auto Clinic","456 Lakeshore Road E Mississauga, ON L5G 1J1 Canada",,4165716226,,4.9,205,5,2,,,,,,0,0,0,0,0,0,0,1,1,1,,,,,,"Auto Repair",yelp,,0,0
,"Luxury Mobile Car Detailing","170 York St Mobile, Toronto, ON M5H 3A9, Canada",,16475785980,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car detailing service",google,,0,0
,"Expert Auto Repairs","1220 Dupont St, Toronto, ON M6H 2A4, Canada",,16474274555,,4.5,164,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Technicar Clinic Inc","120 Whitmore, ON L4L 6A3",,9058507397,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Union Rim Repair","80 Millwick Dr, North York, ON M9L 1Y3",,6473447610,,4.6,318,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Amin's Auto Service","26 Kelfield St, Etobicoke, ON M9W 5A2",,4162425760,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Speedway Auto Services Ltd","227 Toryork Dr, North York, ON M9L 1Y2",,4167453894,,4.7,18,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Original Auto Refinishing Ltd.","205 Toryork Dr, North York, ON M9L 1Y2",,4167480673,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"MC Auto","26 Heintzman St, Toronto, ON M6P 2J6, Canada",,14167698296,,4.8,52,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Careright Auto Repair Inc","3511 Kennedy Rd, Scarborough, ON M1V 4Y3",,4168398892,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Workshop & Co. Automotive","2877 14Th Ave, Markham, ON L3R 5H8",,6478020011,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Canas Auto Maintenance","175 Toryork Dr, North York, ON M9L 2Y7",,4168814011,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Bb Fabricators","220 Norseman St, Etobicoke, ON M8Z 2R4",,4168018147,,4.9,112,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Ferris Auto Centre","5285 Maingate Dr, Mississauga, ON L4W 1G6",,9052127071,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,Autoworx,"12-1765 Shawson Dr, Mississauga, ON L4W 1N8",,6476387546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"M & S Auto Refinishing","1293 Queen Street E Toronto, ON M4L 1C2",,4164615898,,4.9,80,4.5,8,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Autowerkstatt,yelp,,0,0
,"Atha Auto Repair","14-773 Warden Ave, Scarborough, ON M1L 4C2",,4165464313,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Carlo's Auto Repair & Collision","2427 Eglinton Ave W, York, ON M6M 1S8, Canada",,14166519860,,5,36,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"G1 Car And Truck Rentals","15 Goodmark Pl, Etobicoke, ON M9W 6R9",,4166790056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Neelam Auto Express Ltd","10-153 Norfinch Dr, North York, ON M3N 1Y2",,6474786393,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"A & J Auto Svc","598 Danforth Ave, Toronto, ON M4K 1R1, Canada",,13433006704,,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car repair and maintenance service",google,,0,0
,"AB Auto","175 Toryork Dr, North York, ON M9L 2Y7",,6474399446,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Canadian Car Care","6315 Shawson Dr, Mississauga, ON L5T 1J2",,9056700658,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Kipling Auto Repair Inc","2044 Kipling Ave, Etobicoke, ON M9W 4J9",,6474662096,,4.4,37,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Judge Motors","22 Hunting Ridge, Etobicoke, ON M9R 1B5",,4162313246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,,0,0
,"A1 Auto Repair","34 Kelfield St, Etobicoke, ON M9W 5A2, Canada",,14167407070,,4.6,129,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Toronto Automotive Repair","125 Oakdale Rd, North York, ON M3N 1W2",,6473414679,,5,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Toronto automotive repair","125 Oakdale Rd, North York, ON M3N 1W2, Canada",,14169891987,,5,10,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Mechanic,google,,0,0
,"Star T Auto Repair","12 Old Weston Rd, Old Toronto, ON M6P 2A9, Canada",,14167064247,,5,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Euro Jap Auto Centre","240 Birmingham St, Etobicoke, ON M8V 2C8",,4165032936,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Robert Petrungaro","1455 Royal York Rd, Etobicoke, ON M9P 3B2",,6474842491,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Southside Auto Repair","3021 Lake Shore Blvd W, Etobicoke, ON M8V 1K2",,4162558885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Fenmar Auto Service","Unit #14, 2420 Finch Ave W, North York, ON M9M 2E2, Canada",,14167434050,,4.5,215,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Shock Performance","160 Thirtieth St, Etobicoke, ON M8W 3C4",,4162019994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"A1a Auto Service","331 Jevlan Dr, Woodbridge, ON L4L 8C1",,9058506274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Vip Auto Center","19-2877 14Th Ave, Markham, ON L3R 5H8",,4166666711,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"TIP Automotive","180 Winges Rd, Vaughan, ON L4L 6C7",,9058566976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Ambvag Motorsports","100 Costa Rd, Concord, ON L4K 1N2",,6472774761,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Roys Auto Body Shop","7 Racine Rd, Etobicoke, ON M9W 2Z2",,4167410720,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Hilltop Automotive","20 Canso Rd, Etobicoke, ON M9W 4L8, Canada",,14162415294,,4.5,10,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Albion 5 Bay Tire & Auto Centre Inc","1783 Albion Rd, Etobicoke, ON M9W 5S7",,4166751994,,4.5,35,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service,Tire Retailers",yellowpages-ca,,0,0
,"Metro Auto","70 Lepage Crt, North York, ON M3J 1Z9",,4166306789,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"TNT AUTO","91 Kincort St, York, ON M6M 5G7, Canada",,14162435431,,4.9,10,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Mescana Auto Links","4500 Jane St, North York, ON M3N 2K6",,6474283214,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Sanok Auto Service","27 Newcastle St, Etobicoke, ON M8Y 1A2",,4162592739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"B &amp; D Automotive Repair","40 Brydon Dr, Etobicoke, ON M9W 4N2",,4167409252,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"R & R Auto Repairs","107 Langstaff Rd E, Thornhill, ON L3T 3M5",,9058896814,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"People's Choice Auto Service Ltd","18 Lockport Ave, Etobicoke, ON M8Z 2R7",,4162341429,,5,11,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Nubridge Auto Centre Inc","4282 Weston Rd, North York, ON M9L 1W9",,4167433496,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Ziggy's Auto Service","17 Tupper Ave, Etobicoke, ON M8Z 5H5",,4162556692,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Pro Tune Auto Service","39 Hirons St, Toronto, ON M6N 1E4, Canada",,14167674386,,4.9,22,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"A & B Auto Repairs","29 Primrose Ave, Toronto, ON M6H 3V1, Canada",,16472151552,,4.3,9,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto body shop",google,,0,0
,"Black Diamond Auto Collision","6160 Netherhart Rd, Mississauga, ON L5T 2G6",,9055647147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"Alexander's Automotive","35 Guardsman Rd, Thornhill, ON L3T 6L2",,4168937877,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"SG Auto Tech","1266 Martin Grove Rd, Etobicoke, ON M9W 4X3",,4167451751,,4.9,36,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
